transaction_id,product,category,region,customer,year,month,quantity,unit_price,revenue,cost,profit,sales
TXN002182,Tablet,Audio,North,Customer_0210,2022,10,36,322.89,11624.21,6015.99,5608.22,11624.21
TXN002230,Router,Audio,East,Customer_0163,2022,10,93,107.96,10040.47,5584.87,4455.6,10040.47
TXN002315,Desktop,Accessories,North,Customer_0497,2022,10,86,809.94,69654.9,43115.63,26539.27,69654.9
TXN002337,Tablet,Accessories,West,Customer_0367,2022,10,51,417.95,21315.35,12369.72,8945.64,21315.35
TXN002348,Scanner,Networking,East,Customer_0404,2022,10,90,141.55,12739.09,7580.41,5158.68,12739.09
TXN002379,Printer,Accessories,West,Customer_0226,2022,10,86,167.92,14441.18,8625.98,5815.2,14441.18
TXN002439,Monitor,Networking,Central,Customer_0051,2022,10,23,267.35,6149.0,3498.94,2650.06,6149.0
TXN002532,Scanner,Networking,Central,Customer_0128,2022,10,75,164.76,12357.35,6232.08,6125.27,12357.35
TXN002535,Mouse,Audio,North,Customer_0077,2022,10,97,24.05,2332.98,1589.61,743.38,2332.98
TXN002571,Monitor,Storage,Central,Customer_0080,2022,10,37,289.82,10723.32,7294.1,3429.22,10723.32
TXN002613,Scanner,Storage,West,Customer_0281,2022,10,57,178.84,10194.0,5874.29,4319.71,10194.0
TXN002812,Headphones,Computers,East,Customer_0250,2022,10,71,90.72,6440.87,4109.32,2331.55,6440.87
TXN002850,Scanner,Storage,North,Customer_0352,2022,10,8,170.36,1362.84,882.7,480.14,1362.84
TXN002963,Hard Drive,Electronics,East,Customer_0498,2022,10,17,98.33,1671.59,869.22,802.38,1671.59
TXN003008,Monitor,Audio,East,Customer_0358,2022,10,82,330.95,27137.67,16432.35,10705.32,27137.67
TXN003012,Headphones,Electronics,East,Customer_0074,2022,10,68,94.04,6394.46,3550.09,2844.37,6394.46
TXN003047,Speakers,Computers,West,Customer_0146,2022,10,76,168.78,12826.98,6705.18,6121.79,12826.98
TXN003119,Headphones,Electronics,East,Customer_0347,2022,10,80,99.07,7925.3,5014.61,2910.69,7925.3
TXN003206,Laptop,Audio,Central,Customer_0026,2022,10,30,806.94,24208.32,12487.83,11720.48,24208.32
TXN003304,Webcam,Electronics,West,Customer_0370,2022,10,67,76.54,5127.93,3062.28,2065.65,5127.93
TXN003313,Printer,Networking,West,Customer_0421,2022,10,30,196.41,5892.19,4048.15,1844.04,5892.19
TXN003343,Webcam,Networking,North,Customer_0228,2022,10,60,95.73,5743.66,3265.7,2477.96,5743.66
TXN003379,Headphones,Electronics,North,Customer_0468,2022,10,88,81.1,7136.62,3873.98,3262.64,7136.62
TXN003560,Mouse,Electronics,South,Customer_0223,2022,10,19,35.11,667.17,335.12,332.06,667.17
TXN003657,Headphones,Computers,South,Customer_0435,2022,10,54,91.73,4953.6,2811.93,2141.66,4953.6
TXN003783,Mouse,Computers,East,Customer_0490,2022,10,55,33.27,1830.0,1002.28,827.72,1830.0
TXN003788,Smartphone,Storage,South,Customer_0317,2022,10,36,483.15,17393.49,11197.45,6196.04,17393.49
TXN003794,Tablet,Networking,South,Customer_0088,2022,10,37,460.44,17036.38,10979.14,6057.24,17036.38
TXN003870,Scanner,Electronics,East,Customer_0073,2022,10,81,145.43,11779.56,7313.88,4465.68,11779.56
TXN003880,Printer,Computers,North,Customer_0438,2022,10,56,235.45,13185.31,8719.8,4465.51,13185.31
TXN003899,Mouse,Accessories,North,Customer_0482,2022,10,51,29.85,1522.53,923.5,599.03,1522.53
TXN003950,Laptop,Networking,East,Customer_0020,2022,10,61,872.01,53192.77,28459.72,24733.05,53192.77
TXN003978,Keyboard,Accessories,West,Customer_0054,2022,10,36,47.23,1700.37,971.66,728.7,1700.37
TXN004101,Headphones,Electronics,West,Customer_0272,2022,10,85,103.64,8809.55,4644.27,4165.28,8809.55
TXN004126,Printer,Computers,Central,Customer_0020,2022,10,32,236.36,7563.44,5017.49,2545.95,7563.44
TXN004158,Scanner,Computers,North,Customer_0438,2022,10,96,166.9,16022.06,9936.38,6085.68,16022.06
TXN004250,Mouse,Computers,West,Customer_0143,2022,10,7,25.65,179.53,105.71,73.82,179.53
TXN004253,Router,Electronics,West,Customer_0379,2022,10,100,81.36,8135.87,4296.82,3839.05,8135.87
TXN004355,Scanner,Electronics,North,Customer_0137,2022,10,10,158.57,1585.7,964.79,620.91,1585.7
TXN004390,Keyboard,Networking,West,Customer_0134,2022,10,63,46.24,2913.09,1955.5,957.59,2913.09
TXN004401,Webcam,Audio,South,Customer_0035,2022,10,55,79.23,4357.73,2975.68,1382.05,4357.73
TXN004457,Webcam,Electronics,South,Customer_0153,2022,10,36,66.28,2386.13,1387.2,998.93,2386.13
TXN004495,Router,Networking,North,Customer_0155,2022,10,51,98.3,5013.41,2669.05,2344.36,5013.41
TXN004616,Keyboard,Storage,South,Customer_0325,2022,10,79,48.15,3803.94,2051.6,1752.34,3803.94
TXN004676,Scanner,Electronics,West,Customer_0468,2022,10,94,122.91,11553.61,6694.75,4858.86,11553.61
TXN004838,Hard Drive,Computers,West,Customer_0155,2022,10,75,114.44,8583.37,4812.66,3770.71,8583.37
TXN004850,Modem,Audio,North,Customer_0159,2022,10,8,65.31,522.48,301.65,220.83,522.48
TXN004932,Mouse,Audio,East,Customer_0233,2022,10,76,27.73,2107.17,1353.66,753.51,2107.17
TXN004952,Smartphone,Electronics,North,Customer_0334,2022,10,50,522.64,26132.07,15590.81,10541.26,26132.07
TXN004955,Smartphone,Networking,West,Customer_0331,2022,10,98,679.5,66591.12,41476.89,25114.23,66591.12
TXN005016,Printer,Storage,East,Customer_0289,2022,10,45,232.26,10451.88,6374.41,4077.47,10451.88
TXN005026,Keyboard,Networking,North,Customer_0199,2022,10,6,49.79,298.76,203.22,95.54,298.76
TXN005032,Modem,Accessories,Central,Customer_0137,2022,10,46,82.45,3792.74,2184.86,1607.87,3792.74
TXN005054,Router,Audio,West,Customer_0119,2022,10,82,93.99,7707.29,4294.89,3412.4,7707.29
TXN005084,Monitor,Networking,North,Customer_0010,2022,10,93,346.51,32225.78,18807.96,13417.82,32225.78
TXN005102,Tablet,Electronics,West,Customer_0308,2022,10,40,343.65,13745.99,7140.06,6605.93,13745.99
TXN005126,Monitor,Computers,Central,Customer_0366,2022,10,11,284.75,3132.29,1870.75,1261.54,3132.29
TXN005201,Smartphone,Computers,South,Customer_0117,2022,10,34,551.98,18767.39,11079.31,7688.08,18767.39
TXN005208,Speakers,Networking,South,Customer_0096,2022,10,11,179.0,1969.04,1186.85,782.19,1969.04
TXN005372,Scanner,Accessories,Central,Customer_0083,2022,10,71,169.36,12024.38,6562.17,5462.21,12024.38
TXN005388,Monitor,Computers,South,Customer_0157,2022,10,99,306.7,30363.76,17105.18,13258.58,30363.76
TXN005453,Modem,Networking,North,Customer_0446,2022,10,63,68.36,4306.65,2993.56,1313.09,4306.65
TXN005515,Headphones,Audio,South,Customer_0466,2022,10,34,96.37,3276.72,1699.06,1577.66,3276.72
TXN005587,Headphones,Computers,West,Customer_0237,2022,10,83,113.55,9425.04,5453.23,3971.81,9425.04
TXN005668,Smartphone,Computers,South,Customer_0397,2022,10,35,636.78,22287.18,14962.04,7325.14,22287.18
TXN005746,Headphones,Electronics,South,Customer_0192,2022,10,66,85.36,5633.6,3625.73,2007.87,5633.6
TXN005794,Printer,Audio,North,Customer_0073,2022,10,17,217.6,3699.23,1854.15,1845.08,3699.23
TXN006037,Desktop,Accessories,South,Customer_0043,2022,10,70,915.2,64064.26,40701.67,23362.59,64064.26
TXN006082,Monitor,Accessories,East,Customer_0203,2022,10,46,339.51,15617.6,9706.69,5910.91,15617.6
TXN006102,Webcam,Networking,East,Customer_0373,2022,10,4,81.78,327.12,178.8,148.31,327.12
TXN006104,Desktop,Computers,East,Customer_0482,2022,10,85,1175.23,99894.16,54009.45,45884.71,99894.16
TXN006119,Scanner,Computers,South,Customer_0270,2022,10,41,157.03,6438.19,3665.68,2772.5,6438.19
TXN006127,Speakers,Electronics,North,Customer_0130,2022,10,20,157.47,3149.41,2179.58,969.84,3149.41
TXN006128,Smartphone,Networking,North,Customer_0357,2022,10,67,501.05,33570.65,18293.31,15277.34,33570.65
TXN006138,Webcam,Electronics,Central,Customer_0118,2022,10,28,91.13,2551.7,1399.66,1152.04,2551.7
TXN006140,Router,Networking,East,Customer_0399,2022,10,55,83.14,4572.84,2815.33,1757.51,4572.84
TXN006264,Tablet,Storage,Central,Customer_0314,2022,10,9,382.17,3439.5,2383.39,1056.11,3439.5
TXN006338,Smartphone,Computers,North,Customer_0088,2022,10,86,645.11,55479.16,27943.54,27535.62,55479.16
TXN006355,Router,Networking,South,Customer_0318,2022,10,93,105.0,9765.3,6809.74,2955.56,9765.3
TXN006385,Keyboard,Networking,West,Customer_0013,2022,10,21,53.4,1121.5,650.65,470.84,1121.5
TXN006389,Headphones,Computers,West,Customer_0063,2022,10,81,117.04,9480.16,6435.15,3045.01,9480.16
TXN006422,Webcam,Networking,North,Customer_0215,2022,10,55,89.51,4923.22,2968.94,1954.28,4923.22
TXN006463,Printer,Storage,South,Customer_0149,2022,10,4,224.79,899.18,549.73,349.45,899.18
TXN006464,Laptop,Audio,South,Customer_0217,2022,10,48,857.59,41164.13,23577.4,17586.73,41164.13
TXN006572,Webcam,Storage,Central,Customer_0072,2022,10,94,78.02,7333.8,5059.57,2274.23,7333.8
TXN006575,Headphones,Networking,East,Customer_0341,2022,10,76,108.01,8208.62,4810.81,3397.82,8208.62
TXN006585,Monitor,Electronics,North,Customer_0158,2022,10,93,330.39,30726.03,18774.53,11951.5,30726.03
TXN006595,Monitor,Networking,South,Customer_0171,2022,10,17,247.96,4215.3,2891.76,1323.54,4215.3
TXN006640,Webcam,Audio,Central,Customer_0329,2022,10,35,67.04,2346.26,1456.15,890.11,2346.26
TXN006662,Laptop,Audio,Central,Customer_0244,2022,10,9,834.64,7511.76,4710.46,2801.29,7511.76
TXN006677,Smartphone,Computers,South,Customer_0138,2022,10,45,715.32,32189.53,17071.4,15118.13,32189.53
TXN006680,Laptop,Accessories,East,Customer_0221,2022,10,47,748.98,35202.27,21357.47,13844.8,35202.27
TXN006795,Webcam,Audio,North,Customer_0051,2022,10,74,72.65,5375.81,2992.31,2383.5,5375.81
TXN006866,Hard Drive,Electronics,North,Customer_0007,2022,10,51,136.55,6963.87,4791.19,2172.67,6963.87
TXN006934,Tablet,Electronics,West,Customer_0446,2022,10,27,341.83,9229.36,6271.97,2957.39,9229.36
TXN006974,Laptop,Electronics,East,Customer_0100,2022,10,57,926.79,52827.25,27869.26,24958.0,52827.25
TXN007169,Tablet,Audio,East,Customer_0002,2022,10,43,370.18,15917.82,10894.7,5023.12,15917.82
TXN007179,Webcam,Audio,South,Customer_0306,2022,10,67,80.42,5388.26,3442.64,1945.62,5388.26
TXN007221,Mouse,Storage,Central,Customer_0471,2022,10,6,25.02,150.12,89.73,60.39,150.12
TXN007247,Keyboard,Computers,Central,Customer_0259,2022,10,5,49.19,245.93,164.33,81.6,245.93
TXN007257,Modem,Electronics,South,Customer_0179,2022,10,95,68.98,6553.46,3809.83,2743.63,6553.46
TXN007263,Mouse,Storage,Central,Customer_0213,2022,10,100,34.33,3432.67,2257.94,1174.73,3432.67
TXN007271,Printer,Computers,South,Customer_0418,2022,10,7,219.77,1538.39,854.09,684.3,1538.39
TXN007287,Monitor,Networking,North,Customer_0146,2022,10,38,275.67,10475.32,6981.12,3494.2,10475.32
TXN007323,Scanner,Audio,Central,Customer_0160,2022,10,94,147.65,13878.7,7770.18,6108.52,13878.7
TXN007376,Webcam,Audio,West,Customer_0195,2022,10,79,95.96,7580.66,4402.47,3178.19,7580.66
TXN007491,Modem,Networking,West,Customer_0431,2022,10,22,94.13,2070.94,1165.1,905.85,2070.94
TXN007567,Speakers,Accessories,Central,Customer_0118,2022,10,85,178.53,15175.28,10206.93,4968.35,15175.28
TXN007573,Modem,Electronics,Central,Customer_0140,2022,10,66,74.94,4946.08,2724.64,2221.44,4946.08
TXN007579,Smartphone,Audio,South,Customer_0129,2022,10,3,559.94,1679.82,893.38,786.44,1679.82
TXN007603,Modem,Networking,South,Customer_0476,2022,10,80,94.62,7569.87,4087.51,3482.36,7569.87
TXN007623,Headphones,Accessories,East,Customer_0297,2022,10,55,83.17,4574.35,2979.12,1595.23,4574.35
TXN007648,Mouse,Storage,West,Customer_0245,2022,10,50,33.42,1670.83,946.19,724.63,1670.83
TXN007662,Webcam,Accessories,East,Customer_0495,2022,10,22,76.01,1672.28,968.21,704.08,1672.28
TXN007665,Smartphone,Networking,Central,Customer_0248,2022,10,66,493.43,32566.24,17239.59,15326.65,32566.24
TXN007730,Modem,Networking,Central,Customer_0427,2022,10,71,80.71,5730.47,2873.44,2857.03,5730.47
TXN007759,Modem,Accessories,South,Customer_0283,2022,10,38,95.41,3625.5,2131.73,1493.76,3625.5
TXN007761,Mouse,Electronics,West,Customer_0276,2022,10,86,34.39,2957.46,1992.87,964.6,2957.46
TXN007807,Headphones,Accessories,North,Customer_0034,2022,10,63,88.63,5583.98,2912.25,2671.73,5583.98
TXN007975,Mouse,Computers,West,Customer_0498,2022,10,85,31.33,2662.74,1332.75,1329.98,2662.74
TXN008040,Printer,Networking,East,Customer_0020,2022,10,13,198.99,2586.86,1375.82,1211.03,2586.86
TXN008362,Printer,Computers,West,Customer_0488,2022,10,66,230.97,15243.76,10061.67,5182.09,15243.76
TXN008395,Modem,Storage,Central,Customer_0103,2022,10,16,91.44,1462.99,766.29,696.7,1462.99
TXN008417,Laptop,Storage,South,Customer_0393,2022,10,55,700.6,38532.87,23796.48,14736.39,38532.87
TXN008495,Printer,Accessories,South,Customer_0345,2022,10,32,199.54,6385.35,3992.14,2393.22,6385.35
TXN008498,Headphones,Audio,North,Customer_0354,2022,10,78,115.42,9002.43,5028.91,3973.52,9002.43
TXN008581,Monitor,Networking,North,Customer_0285,2022,10,19,265.96,5053.23,2809.79,2243.44,5053.23
TXN008607,Router,Accessories,Central,Customer_0108,2022,10,52,98.16,5104.07,2642.42,2461.64,5104.07
TXN008741,Keyboard,Accessories,South,Customer_0087,2022,10,46,53.92,2480.21,1626.34,853.87,2480.21
TXN008784,Mouse,Electronics,North,Customer_0297,2022,10,89,34.38,3059.74,1973.52,1086.21,3059.74
TXN008803,Modem,Accessories,North,Customer_0266,2022,10,64,66.61,4263.25,2162.25,2101.0,4263.25
TXN008970,Monitor,Electronics,West,Customer_0411,2022,10,38,274.24,10421.27,6453.13,3968.14,10421.27
TXN009006,Laptop,Storage,East,Customer_0359,2022,10,44,927.71,40819.23,28411.4,12407.83,40819.23
TXN009081,Speakers,Computers,West,Customer_0387,2022,10,3,126.47,379.4,226.13,153.27,379.4
TXN009243,Hard Drive,Computers,East,Customer_0429,2022,10,34,121.39,4127.18,2485.23,1641.95,4127.18
TXN009295,Hard Drive,Electronics,South,Customer_0028,2022,10,12,96.93,1163.11,750.97,412.14,1163.11
TXN009304,Hard Drive,Accessories,North,Customer_0219,2022,10,15,121.73,1825.92,963.48,862.44,1825.92
TXN009349,Smartphone,Audio,West,Customer_0080,2022,10,72,515.09,37086.47,19439.92,17646.56,37086.47
TXN009439,Webcam,Computers,Central,Customer_0239,2022,10,22,85.51,1881.2,1147.43,733.77,1881.2
TXN009633,Printer,Audio,South,Customer_0382,2022,10,11,213.97,2353.64,1217.64,1135.99,2353.64
TXN009642,Speakers,Networking,West,Customer_0444,2022,10,17,166.79,2835.48,1547.08,1288.41,2835.48
TXN009738,Monitor,Electronics,North,Customer_0482,2022,10,23,346.17,7962.02,4977.51,2984.51,7962.02
TXN009749,Keyboard,Computers,North,Customer_0045,2022,10,32,52.35,1675.21,1016.37,658.84,1675.21
TXN009751,Laptop,Electronics,North,Customer_0053,2022,10,30,820.86,24625.7,14077.71,10548.0,24625.7
TXN009796,Webcam,Audio,North,Customer_0001,2022,10,95,94.62,8989.37,5344.8,3644.57,8989.37
TXN009819,Headphones,Accessories,South,Customer_0232,2022,10,69,91.32,6300.84,3386.45,2914.38,6300.84
TXN009864,Headphones,Networking,Central,Customer_0330,2022,10,96,115.32,11070.5,6778.22,4292.28,11070.5
TXN009882,Scanner,Networking,North,Customer_0467,2022,10,60,145.3,8718.25,4745.96,3972.29,8718.25
TXN009934,Monitor,Networking,West,Customer_0149,2022,10,12,331.67,3980.06,2725.71,1254.34,3980.06
TXN009979,Tablet,Accessories,East,Customer_0414,2022,10,53,405.42,21487.25,11241.23,10246.03,21487.25
TXN009996,Webcam,Electronics,South,Customer_0349,2022,10,90,79.49,7153.86,4100.42,3053.44,7153.86
TXN009999,Speakers,Storage,North,Customer_0064,2022,10,84,174.71,14675.35,7799.82,6875.53,14675.35
TXN000008,Webcam,Accessories,South,Customer_0176,2022,11,38,84.25,3201.67,1928.87,1272.8,3201.67
TXN000070,Webcam,Networking,West,Customer_0500,2022,11,95,78.6,7467.27,4896.29,2570.98,7467.27
TXN000136,Router,Storage,West,Customer_0246,2022,11,85,85.34,7254.16,3660.84,3593.32,7254.16
TXN000139,Modem,Storage,East,Customer_0120,2022,11,19,95.96,1823.22,980.26,842.96,1823.22
TXN000252,Modem,Audio,South,Customer_0396,2022,11,58,64.49,3740.22,2484.63,1255.59,3740.22
TXN000316,Printer,Networking,West,Customer_0135,2022,11,46,227.91,10483.68,5832.95,4650.73,10483.68
TXN000357,Mouse,Audio,East,Customer_0470,2022,11,34,24.73,840.88,482.43,358.46,840.88
TXN000370,Speakers,Networking,West,Customer_0003,2022,11,46,127.87,5882.22,3873.46,2008.76,5882.22
TXN000474,Headphones,Computers,North,Customer_0368,2022,11,58,103.32,5992.42,3498.81,2493.61,5992.42
TXN000482,Printer,Audio,West,Customer_0314,2022,11,63,221.54,13956.91,6984.74,6972.17,13956.91
TXN000498,Scanner,Audio,Central,Customer_0494,2022,11,58,143.98,8350.61,4981.64,3368.97,8350.61
TXN000641,Laptop,Electronics,East,Customer_0447,2022,11,93,678.81,63129.4,36753.23,26376.18,63129.4
TXN000660,Smartphone,Computers,North,Customer_0107,2022,11,62,573.12,35533.24,20329.62,15203.63,35533.24
TXN000681,Mouse,Networking,North,Customer_0253,2022,11,21,29.44,618.23,394.17,224.06,618.23
TXN000891,Printer,Electronics,West,Customer_0470,2022,11,5,237.1,1185.5,646.04,539.46,1185.5
TXN000895,Monitor,Computers,North,Customer_0310,2022,11,61,268.95,16405.81,10989.94,5415.86,16405.81
TXN000963,Speakers,Audio,South,Customer_0388,2022,11,55,123.22,6776.85,3407.14,3369.71,6776.85
TXN000977,Scanner,Audio,South,Customer_0096,2022,11,26,172.66,4489.09,3130.22,1358.87,4489.09
TXN001049,Monitor,Electronics,East,Customer_0040,2022,11,7,345.06,2415.43,1479.19,936.24,2415.43
TXN001098,Router,Networking,West,Customer_0276,2022,11,79,86.22,6811.6,3509.91,3301.68,6811.6
TXN001111,Webcam,Accessories,West,Customer_0075,2022,11,85,87.45,7433.31,4413.28,3020.03,7433.31
TXN001124,Printer,Audio,South,Customer_0351,2022,11,13,221.24,2876.1,1557.43,1318.67,2876.1
TXN001172,Tablet,Accessories,South,Customer_0128,2022,11,29,345.41,10016.78,5140.4,4876.38,10016.78
TXN001203,Printer,Computers,South,Customer_0165,2022,11,78,239.14,18652.75,10995.07,7657.68,18652.75
TXN001319,Scanner,Storage,North,Customer_0139,2022,11,24,164.31,3943.5,2369.34,1574.16,3943.5
TXN001355,Laptop,Computers,South,Customer_0198,2022,11,85,646.62,54962.37,33083.82,21878.56,54962.37
TXN001419,Hard Drive,Storage,South,Customer_0354,2022,11,32,104.88,3356.1,1984.8,1371.3,3356.1
TXN001454,Headphones,Storage,Central,Customer_0228,2022,11,49,88.6,4341.46,2587.97,1753.49,4341.46
TXN001470,Speakers,Electronics,East,Customer_0353,2022,11,82,146.15,11984.63,7728.71,4255.91,11984.63
TXN001509,Tablet,Audio,West,Customer_0362,2022,11,92,450.96,41488.74,21384.54,20104.2,41488.74
TXN001679,Smartphone,Audio,Central,Customer_0289,2022,11,93,573.96,53377.99,35994.72,17383.27,53377.99
TXN001716,Laptop,Electronics,North,Customer_0043,2022,11,77,690.9,53199.0,29065.51,24133.49,53199.0
TXN001819,Tablet,Networking,East,Customer_0314,2022,11,2,411.39,822.77,458.68,364.09,822.77
TXN001895,Router,Audio,North,Customer_0159,2022,11,66,116.07,7660.35,5005.0,2655.36,7660.35
TXN001980,Headphones,Networking,North,Customer_0274,2022,11,51,95.19,4854.78,3258.3,1596.49,4854.78
TXN001986,Hard Drive,Networking,North,Customer_0002,2022,11,15,109.75,1646.28,834.78,811.5,1646.28
TXN002003,Mouse,Audio,North,Customer_0293,2022,11,98,31.08,3045.4,2119.07,926.34,3045.4
TXN002040,Modem,Electronics,North,Customer_0366,2022,11,9,88.32,794.92,410.18,384.74,794.92
TXN002048,Laptop,Storage,North,Customer_0366,2022,11,94,689.68,64830.1,35302.57,29527.53,64830.1
TXN002103,Scanner,Storage,North,Customer_0403,2022,11,11,160.06,1760.71,1066.13,694.57,1760.71
TXN002134,Monitor,Accessories,South,Customer_0419,2022,11,57,305.88,17435.43,11187.1,6248.33,17435.43
TXN002178,Hard Drive,Audio,South,Customer_0159,2022,11,37,134.83,4988.87,2899.21,2089.66,4988.87
TXN002277,Mouse,Electronics,South,Customer_0140,2022,11,17,26.56,451.54,274.88,176.67,451.54
TXN002353,Keyboard,Computers,West,Customer_0061,2022,11,94,40.46,3803.35,2527.9,1275.45,3803.35
TXN002364,Router,Accessories,East,Customer_0177,2022,11,76,97.32,7395.98,4153.44,3242.54,7395.98
TXN002403,Printer,Audio,North,Customer_0344,2022,11,13,213.66,2777.64,1750.17,1027.46,2777.64
TXN002441,Mouse,Audio,South,Customer_0096,2022,11,71,32.21,2287.23,1295.33,991.9,2287.23
TXN002461,Modem,Storage,North,Customer_0210,2022,11,18,82.02,1476.39,965.47,510.92,1476.39
TXN002481,Speakers,Audio,North,Customer_0169,2022,11,93,131.55,12233.81,6796.31,5437.5,12233.81
TXN002484,Tablet,Storage,South,Customer_0452,2022,11,48,417.21,20025.99,10373.41,9652.58,20025.99
TXN002536,Monitor,Electronics,South,Customer_0227,2022,11,43,304.81,13106.73,8511.69,4595.04,13106.73
TXN002556,Speakers,Accessories,South,Customer_0066,2022,11,63,129.19,8138.75,4505.33,3633.41,8138.75
TXN002649,Speakers,Storage,West,Customer_0351,2022,11,20,124.33,2486.54,1497.48,989.06,2486.54
TXN002684,Smartphone,Electronics,East,Customer_0461,2022,11,88,513.1,45152.63,30300.42,14852.2,45152.63
TXN002702,Tablet,Electronics,Central,Customer_0128,2022,11,26,456.62,11872.22,6275.8,5596.41,11872.22
TXN002705,Desktop,Computers,East,Customer_0113,2022,11,76,988.52,75127.56,48314.39,26813.16,75127.56
TXN002750,Scanner,Electronics,South,Customer_0165,2022,11,73,144.45,10545.04,5783.68,4761.37,10545.04
TXN002755,Modem,Computers,South,Customer_0493,2022,11,4,75.17,300.67,154.41,146.26,300.67
TXN002756,Scanner,Storage,Central,Customer_0019,2022,11,93,137.34,12772.77,6945.03,5827.74,12772.77
TXN002793,Mouse,Storage,South,Customer_0211,2022,11,95,32.28,3066.6,1854.05,1212.56,3066.6
TXN002809,Mouse,Accessories,West,Customer_0277,2022,11,42,25.38,1065.83,728.57,337.26,1065.83
TXN002865,Printer,Accessories,East,Customer_0237,2022,11,82,170.65,13993.25,7736.14,6257.11,13993.25
TXN002916,Desktop,Networking,Central,Customer_0351,2022,11,59,968.69,57152.44,38697.39,18455.04,57152.44
TXN002950,Keyboard,Computers,South,Customer_0445,2022,11,100,40.04,4004.09,2681.04,1323.05,4004.09
TXN002957,Printer,Accessories,South,Customer_0083,2022,11,34,211.09,7176.96,3602.32,3574.64,7176.96
TXN002968,Printer,Audio,West,Customer_0478,2022,11,96,164.45,15786.86,8387.95,7398.92,15786.86
TXN003017,Tablet,Audio,South,Customer_0089,2022,11,8,320.95,2567.59,1302.42,1265.18,2567.59
TXN003048,Webcam,Networking,North,Customer_0403,2022,11,29,94.26,2733.4,1813.54,919.86,2733.4
TXN003062,Desktop,Computers,South,Customer_0464,2022,11,12,991.19,11894.23,7945.68,3948.55,11894.23
TXN003137,Hard Drive,Electronics,Central,Customer_0289,2022,11,31,134.04,4155.25,2523.66,1631.58,4155.25
TXN003221,Headphones,Computers,Central,Customer_0181,2022,11,20,93.18,1863.6,976.59,887.01,1863.6
TXN003307,Scanner,Audio,East,Customer_0036,2022,11,33,174.11,5745.6,3224.04,2521.56,5745.6
TXN003413,Smartphone,Electronics,North,Customer_0013,2022,11,3,595.98,1787.94,983.82,804.12,1787.94
TXN003883,Monitor,Audio,West,Customer_0036,2022,11,68,278.5,18938.33,12733.2,6205.13,18938.33
TXN003946,Modem,Computers,Central,Customer_0264,2022,11,1,64.5,64.5,37.7,26.8,64.5
TXN004008,Tablet,Accessories,West,Customer_0237,2022,11,65,449.18,29196.94,16687.23,12509.71,29196.94
TXN004014,Monitor,Storage,West,Customer_0150,2022,11,63,346.62,21836.75,14218.73,7618.02,21836.75
TXN004046,Headphones,Audio,South,Customer_0296,2022,11,5,88.04,440.19,271.69,168.5,440.19
TXN004052,Headphones,Computers,East,Customer_0018,2022,11,22,87.41,1922.99,1204.03,718.96,1922.99
TXN004111,Desktop,Audio,North,Customer_0184,2022,11,21,871.9,18309.97,10609.75,7700.22,18309.97
TXN004190,Monitor,Storage,South,Customer_0310,2022,11,65,295.42,19202.27,12829.21,6373.06,19202.27
TXN004232,Router,Audio,North,Customer_0061,2022,11,27,95.49,2578.23,1560.62,1017.62,2578.23
TXN004285,Router,Audio,West,Customer_0113,2022,11,40,102.88,4115.28,2312.55,1802.73,4115.28
TXN004302,Webcam,Electronics,East,Customer_0136,2022,11,1,87.55,87.55,47.56,39.99,87.55
TXN004432,Mouse,Electronics,Central,Customer_0045,2022,11,43,30.06,1292.69,789.07,503.62,1292.69
TXN004443,Scanner,Accessories,West,Customer_0316,2022,11,68,157.76,10727.96,7017.17,3710.8,10727.96
TXN004503,Keyboard,Networking,South,Customer_0381,2022,11,12,41.25,494.99,263.73,231.26,494.99
TXN004510,Smartphone,Storage,East,Customer_0099,2022,11,95,549.52,52204.39,35459.08,16745.31,52204.39
TXN004605,Tablet,Audio,West,Customer_0048,2022,11,1,358.39,358.39,192.42,165.97,358.39
TXN004679,Monitor,Electronics,West,Customer_0496,2022,11,43,285.04,12256.89,6404.84,5852.05,12256.89
TXN004732,Router,Accessories,Central,Customer_0385,2022,11,82,99.66,8172.28,4306.33,3865.95,8172.28
TXN004736,Monitor,Storage,West,Customer_0081,2022,11,45,264.36,11896.02,7399.65,4496.37,11896.02
TXN004747,Monitor,Electronics,East,Customer_0382,2022,11,64,267.42,17115.03,11700.76,5414.27,17115.03
TXN004768,Modem,Electronics,South,Customer_0407,2022,11,40,73.17,2926.74,2020.38,906.35,2926.74
TXN004802,Monitor,Storage,Central,Customer_0337,2022,11,32,303.22,9702.93,4895.13,4807.81,9702.93
TXN004855,Mouse,Electronics,East,Customer_0423,2022,11,91,27.22,2477.12,1380.55,1096.56,2477.12
TXN004864,Mouse,Computers,South,Customer_0468,2022,11,48,31.17,1496.13,975.76,520.38,1496.13
TXN004885,Headphones,Electronics,North,Customer_0416,2022,11,11,91.36,1004.93,682.96,321.97,1004.93
TXN004916,Mouse,Computers,Central,Customer_0234,2022,11,71,27.17,1929.38,1274.02,655.36,1929.38
TXN004933,Hard Drive,Storage,South,Customer_0370,2022,11,43,105.73,4546.32,3122.18,1424.13,4546.32
TXN005176,Desktop,Computers,East,Customer_0308,2022,11,3,826.89,2480.67,1664.97,815.7,2480.67
TXN005293,Headphones,Computers,South,Customer_0217,2022,11,68,101.67,6913.72,3953.83,2959.89,6913.72
